id,order_id,paid_at,amount,method,status
58153,58153,2024-01-28 02:13:02,24720.32,transfer,paid
58154,58154,2023-11-26 02:45:55,22234.76,transfer,paid
58155,58155,2024-08-08 20:25:34,6184.89,transfer,paid
58156,58156,,15619.34,transfer,refunded
58157,58157,2024-01-25 02:40:14,1933.62,credit_card,paid
58158,58158,2024-01-25 22:12:59,3029.93,credit_card,paid
58159,58159,2024-11-08 05:18:00,20403.92,pix,paid
58160,58160,2023-11-10 11:05:25,8939.02,pix,paid
58161,58161,2023-10-25 23:03:31,15346.9,boleto,paid
58162,58162,2024-04-26 04:46:21,37380.81,pix,paid
58163,58163,2024-01-02 18:07:33,16553.52,pix,paid
58164,58164,2024-07-09 21:16:09,9810.48,boleto,paid
58165,58165,2024-02-05 16:12:13,31114.57,boleto,paid
58166,58166,2024-04-05 04:59:48,3842.36,credit_card,paid
58167,58167,,15479.39,boleto,failed
58168,58168,2023-11-06 00:26:42,51166.06,pix,paid
58169,58169,,17356.0,boleto,refunded
58170,58170,2024-01-30 12:41:36,13362.82,pix,paid
58171,58171,2024-07-04 01:52:12,8561.82,pix,paid
58172,58172,2024-09-10 14:41:05,21003.31,transfer,paid
58173,58173,2024-02-23 20:28:03,19205.45,boleto,paid
58174,58174,2024-06-30 01:57:36,3288.39,credit_card,paid
58175,58175,2024-09-16 01:25:06,24111.92,credit_card,paid
58176,58176,2024-05-18 03:57:28,4757.24,boleto,paid
58177,58177,2024-05-13 09:42:20,14019.54,credit_card,paid
58178,58178,2023-09-16 19:20:28,24410.18,credit_card,paid
58179,58179,2024-07-27 15:25:43,2455.02,credit_card,paid
58180,58180,2024-06-14 15:39:54,4069.58,transfer,paid
58181,58181,2023-11-23 09:36:14,9018.01,credit_card,paid
58182,58182,2024-09-28 10:28:31,7814.12,credit_card,paid
58183,58183,2024-07-07 04:54:56,21302.81,credit_card,paid
58184,58184,,11763.71,credit_card,pending
58185,58185,2024-07-30 22:01:09,21780.23,pix,paid
58186,58186,2023-10-02 02:48:34,33401.03,boleto,paid
58187,58187,2024-03-28 08:59:58,3674.14,pix,paid
58188,58188,2024-08-24 03:09:52,33926.49,credit_card,paid
58189,58189,2023-10-24 23:50:41,24544.53,boleto,paid
58190,58190,2023-11-22 19:51:30,19673.35,boleto,paid
58191,58191,2023-10-09 04:25:02,10930.6,transfer,paid
58192,58192,2024-06-03 15:36:59,38460.44,boleto,paid
58193,58193,2023-12-18 18:12:10,3643.14,boleto,paid
58194,58194,2024-05-07 03:12:52,3135.61,pix,paid
58195,58195,2024-03-18 15:30:05,35482.9,boleto,paid
58196,58196,2024-07-23 22:08:01,3195.72,credit_card,paid
58197,58197,2023-12-18 11:31:51,5097.56,boleto,paid
58198,58198,,26885.4,pix,refunded
58199,58199,2023-11-18 20:02:48,6954.1,boleto,paid
58200,58200,2024-07-17 04:38:08,33378.02,boleto,paid
58201,58201,2024-10-15 20:56:38,19694.66,pix,paid
58202,58202,2023-09-19 05:43:16,15357.76,credit_card,paid
58203,58203,2024-09-04 20:20:43,1776.66,credit_card,paid
58204,58204,2024-06-25 06:24:05,24519.29,credit_card,paid
58205,58205,2024-10-24 11:38:11,9134.21,pix,paid
58206,58206,2024-11-08 00:19:38,10109.53,boleto,paid
58207,58207,2024-07-24 23:06:51,39925.58,boleto,paid
58208,58208,2024-02-10 14:37:52,12032.34,pix,paid
58209,58209,2024-02-03 12:11:55,19551.98,boleto,paid
58210,58210,,3359.51,pix,failed
58211,58211,2024-06-28 12:03:29,2550.57,boleto,paid
58212,58212,2023-08-13 18:23:47,3424.21,boleto,paid
58213,58213,2023-08-28 10:18:29,25336.48,transfer,paid
58214,58214,,21859.98,transfer,refunded
58215,58215,2024-05-09 17:14:30,888.03,boleto,paid
58216,58216,,2301.67,transfer,refunded
58217,58217,2024-11-27 22:56:37,2765.43,credit_card,paid
58218,58218,2023-09-08 12:01:02,28424.75,pix,paid
58219,58219,2024-01-19 23:15:47,25969.58,boleto,paid
58220,58220,2024-04-20 20:29:04,9666.87,transfer,paid
58221,58221,,9862.54,boleto,refunded
58222,58222,,9114.96,pix,refunded
58223,58223,2024-02-02 01:24:19,17848.24,credit_card,paid
58224,58224,2024-04-20 00:08:31,9868.47,transfer,paid
58225,58225,2024-03-27 15:07:54,30130.12,transfer,paid
58226,58226,2024-03-07 01:36:21,9544.17,transfer,paid
58227,58227,2024-07-01 11:24:20,17555.29,pix,paid
58228,58228,2023-11-24 23:37:31,23646.96,boleto,paid
58229,58229,2024-09-06 20:30:14,10539.57,boleto,paid
58230,58230,2023-08-20 14:07:43,18002.54,boleto,paid
58231,58231,,33342.44,credit_card,refunded
58232,58232,2024-11-29 08:06:48,21067.69,credit_card,paid
58233,58233,2024-10-19 23:06:24,38017.3,pix,paid
58234,58234,2023-12-22 02:54:49,9240.3,transfer,paid
58235,58235,2023-08-31 05:27:15,14356.56,pix,paid
58236,58236,2023-10-14 21:38:07,19976.99,credit_card,paid
58237,58237,2023-12-28 02:46:07,32949.86,pix,paid
58238,58238,2024-02-09 15:58:38,31067.81,transfer,paid
58239,58239,2024-11-18 15:24:31,2204.54,boleto,paid
58240,58240,,16706.37,credit_card,refunded
58241,58241,,4742.64,boleto,failed
58242,58242,2024-10-22 10:21:47,6807.39,transfer,paid
58243,58243,2024-09-30 20:17:42,6907.05,transfer,paid
58244,58244,2024-07-14 21:18:51,8379.24,boleto,paid
58245,58245,2023-12-18 23:53:16,8125.29,pix,paid
58246,58246,2023-09-08 16:42:19,7118.39,pix,paid
58247,58247,2023-11-22 04:04:10,20359.2,pix,paid
58248,58248,2023-10-28 22:16:33,2080.66,transfer,paid
58249,58249,,18956.84,transfer,failed
58250,58250,,13040.75,credit_card,refunded
58251,58251,2024-10-04 14:11:25,36444.79,transfer,paid
58252,58252,2024-06-02 19:48:43,12298.57,credit_card,paid
58253,58253,,21474.46,pix,pending
58254,58254,2023-09-01 17:40:05,12348.03,boleto,paid
58255,58255,2024-02-13 03:41:12,8114.22,pix,paid
58256,58256,2024-08-30 23:42:46,7468.51,pix,paid
58257,58257,2024-04-26 05:39:54,17350.78,transfer,paid
58258,58258,2024-07-15 03:17:17,17554.9,boleto,paid
58259,58259,2023-10-03 10:08:39,11015.63,pix,paid
58260,58260,,24127.96,pix,pending
58261,58261,2023-09-08 05:53:01,27352.13,pix,paid
58262,58262,,15932.48,transfer,refunded
58263,58263,2024-02-12 10:13:34,29744.21,pix,paid
58264,58264,2023-09-20 02:16:39,22162.04,pix,paid
58265,58265,2024-07-30 00:25:14,7700.96,transfer,paid
58266,58266,2024-10-18 14:43:00,29749.69,transfer,paid
58267,58267,2023-10-30 10:12:32,28035.47,pix,paid
58268,58268,2024-02-26 14:26:09,7343.76,pix,paid
58269,58269,,15974.51,pix,pending
58270,58270,2024-03-29 22:43:53,7962.86,boleto,paid
58271,58271,2024-06-16 01:44:26,3564.96,pix,paid
58272,58272,2023-11-05 07:59:51,3715.54,pix,paid
58273,58273,2024-08-20 20:46:20,13036.64,boleto,paid
58274,58274,2023-11-01 21:52:19,21579.25,pix,paid
58275,58275,2023-09-02 12:44:39,25868.07,boleto,paid
58276,58276,,2423.86,credit_card,refunded
58277,58277,2024-11-25 17:43:35,13022.43,credit_card,paid
58278,58278,2024-10-27 07:50:45,10482.68,boleto,paid
58279,58279,2024-06-22 04:10:01,7350.8,pix,paid
58280,58280,2023-12-17 20:00:49,11760.99,credit_card,paid
58281,58281,2024-04-08 00:42:23,17661.06,transfer,paid
58282,58282,2024-01-16 03:40:35,16134.13,boleto,paid
58283,58283,2024-04-19 19:43:45,21140.48,transfer,paid
58284,58284,2024-09-27 22:42:47,22678.42,credit_card,paid
58285,58285,2024-10-13 10:28:04,10492.27,boleto,paid
58286,58286,2023-12-29 18:55:18,39305.54,credit_card,paid
58287,58287,2024-09-15 16:41:42,12698.51,credit_card,paid
58288,58288,2024-10-02 20:15:52,25758.29,boleto,paid
58289,58289,,652.04,credit_card,refunded
58290,58290,2024-09-27 06:02:31,18990.1,boleto,paid
58291,58291,,16398.74,credit_card,refunded
58292,58292,,29648.47,boleto,refunded
58293,58293,2023-10-04 13:55:48,27094.32,transfer,paid
58294,58294,2024-01-02 14:31:39,13398.05,transfer,paid
58295,58295,2024-04-27 00:41:38,15996.59,credit_card,paid
58296,58296,2023-09-02 19:34:02,21758.8,credit_card,paid
58297,58297,2023-12-01 07:34:05,12872.7,boleto,paid
58298,58298,,33964.25,transfer,refunded
58299,58299,,34595.58,boleto,pending
58300,58300,2023-09-28 01:01:29,5884.27,credit_card,paid
58301,58301,2023-10-01 20:27:40,28692.09,boleto,paid
58302,58302,2023-12-05 13:28:03,19556.5,credit_card,paid
58303,58303,2024-11-21 10:25:02,987.65,transfer,paid
58304,58304,2024-01-28 01:10:10,36858.55,boleto,paid
58305,58305,,11355.83,boleto,refunded
58306,58306,2024-08-30 04:51:54,17489.17,boleto,paid
58307,58307,2023-11-30 05:20:17,9235.71,transfer,paid
58308,58308,2023-08-11 03:56:11,21214.7,transfer,paid
58309,58309,2023-11-17 02:44:38,6119.64,credit_card,paid
58310,58310,2024-07-20 13:25:22,2465.7,transfer,paid
58311,58311,2024-11-27 21:07:18,7541.9,pix,paid
58312,58312,2023-12-11 21:23:02,21247.33,pix,paid
58313,58313,2023-12-08 05:01:29,13838.45,pix,paid
58314,58314,,47000.72,boleto,failed
58315,58315,2024-11-15 20:57:30,33215.69,transfer,paid
58316,58316,2024-07-06 11:05:09,16748.27,pix,paid
58317,58317,2024-08-17 08:21:49,2739.96,boleto,paid
58318,58318,2024-01-09 08:01:08,21727.23,boleto,paid
58319,58319,2024-08-18 23:59:16,6006.03,pix,paid
58320,58320,2024-04-05 19:26:18,8043.42,credit_card,paid
58321,58321,2024-08-14 09:49:19,4389.94,transfer,paid
58322,58322,2024-09-06 22:36:43,6250.67,credit_card,paid
58323,58323,2024-11-18 07:52:22,1560.49,credit_card,paid
58324,58324,2024-10-05 07:38:24,24719.64,credit_card,paid
58325,58325,2023-12-25 06:14:57,21642.94,boleto,paid
58326,58326,,16845.57,boleto,refunded
58327,58327,2024-10-08 08:30:37,5127.77,pix,paid
58328,58328,2024-04-13 22:57:00,20197.21,pix,paid
58329,58329,2023-12-18 12:57:01,30676.35,credit_card,paid
58330,58330,2023-12-05 11:13:58,15210.6,pix,paid
58331,58331,2023-09-01 00:12:24,2044.75,boleto,paid
58332,58332,2024-07-04 23:12:10,5004.72,transfer,paid
58333,58333,2024-07-29 13:20:06,19099.45,transfer,paid
58334,58334,2024-01-27 07:49:06,16868.04,transfer,paid
58335,58335,2024-08-09 05:46:43,5730.64,credit_card,paid
58336,58336,2023-08-25 02:58:42,17228.26,credit_card,paid
58337,58337,,26170.45,credit_card,refunded
58338,58338,2024-08-28 16:03:36,22812.41,transfer,paid
58339,58339,2023-12-16 14:58:13,7864.29,transfer,paid
58340,58340,2023-12-27 02:39:35,24990.68,transfer,paid
58341,58341,2024-02-24 06:25:58,9470.95,boleto,paid
58342,58342,2024-04-25 09:31:54,18556.11,credit_card,paid
58343,58343,2024-03-17 22:15:36,37931.95,transfer,paid
58344,58344,2024-04-29 09:31:05,19007.46,credit_card,paid
58345,58345,,12363.52,credit_card,failed
58346,58346,2024-08-20 05:32:23,6999.41,transfer,paid
58347,58347,2024-09-02 11:07:26,21441.58,pix,paid
58348,58348,,9565.37,pix,failed
58349,58349,2023-09-29 20:38:21,32109.97,boleto,paid
58350,58350,,35539.08,pix,refunded
58351,58351,2023-10-02 06:25:25,9580.08,boleto,paid
58352,58352,2024-04-05 08:42:58,19266.55,transfer,paid
58353,58353,2023-11-20 00:57:03,7752.43,credit_card,paid
58354,58354,2024-09-17 00:17:55,583.74,transfer,paid
58355,58355,2023-08-15 22:36:01,17326.7,boleto,paid
58356,58356,2024-03-23 06:03:54,25923.96,transfer,paid
58357,58357,2024-11-16 20:24:05,27396.62,credit_card,paid
58358,58358,2024-08-30 10:24:01,20837.15,pix,paid
58359,58359,2024-08-26 07:27:16,14944.47,boleto,paid
58360,58360,2024-08-19 11:36:26,27636.39,boleto,paid
58361,58361,2024-08-26 18:14:23,15707.2,boleto,paid
58362,58362,2024-09-06 23:01:22,10373.06,boleto,paid
58363,58363,2024-05-13 20:33:56,17429.47,pix,paid
58364,58364,2024-01-30 09:03:06,29367.74,pix,paid
58365,58365,2024-05-25 13:55:18,1893.23,pix,paid
58366,58366,,29971.2,transfer,pending
58367,58367,2024-09-21 14:20:04,30264.96,pix,paid
58368,58368,2024-10-24 00:59:57,138.09,transfer,paid
58369,58369,2024-03-09 09:17:34,21783.82,transfer,paid
58370,58370,2024-09-11 23:47:43,3838.84,transfer,paid
58371,58371,2024-09-17 05:22:23,13853.46,pix,paid
58372,58372,2023-10-03 06:03:10,25767.21,transfer,paid
58373,58373,2024-04-15 06:22:43,20156.04,pix,paid
58374,58374,2024-05-19 15:19:41,16990.96,transfer,paid
58375,58375,,15392.59,boleto,pending
58376,58376,2023-08-21 00:04:28,12734.52,transfer,paid
58377,58377,2024-05-23 23:54:24,12791.15,pix,paid
58378,58378,2024-02-28 00:23:47,12989.3,boleto,paid
58379,58379,2024-01-08 05:09:55,43681.06,pix,paid
58380,58380,2023-08-28 04:42:29,22560.91,credit_card,paid
58381,58381,2023-08-22 07:12:19,44693.64,boleto,paid
58382,58382,2023-12-31 01:34:14,5208.36,boleto,paid
58383,58383,2024-03-31 05:56:20,3583.64,transfer,paid
58384,58384,2024-10-29 21:10:31,2641.92,credit_card,paid
58385,58385,2023-09-14 03:54:38,17468.73,boleto,paid
58386,58386,2023-12-30 22:38:00,17013.01,transfer,paid
58387,58387,2024-09-29 05:28:41,11172.58,credit_card,paid
58388,58388,2024-01-02 13:32:49,13715.77,credit_card,paid
58389,58389,2024-07-30 13:57:48,1379.19,transfer,paid
58390,58390,2024-02-28 23:23:46,11877.22,boleto,paid
58391,58391,2024-07-09 21:06:24,7849.52,transfer,paid
58392,58392,,2360.84,transfer,refunded
58393,58393,,21077.34,transfer,refunded
58394,58394,2024-01-15 17:30:57,2127.34,pix,paid
58395,58395,2023-11-07 20:43:33,23021.93,transfer,paid
58396,58396,2024-05-18 00:12:28,1392.22,credit_card,paid
58397,58397,,5212.71,transfer,failed
58398,58398,2024-06-20 09:01:50,13163.83,credit_card,paid
58399,58399,2024-04-21 19:11:09,33891.96,pix,paid
58400,58400,2024-06-13 06:14:11,1707.11,pix,paid
58401,58401,2024-11-18 15:06:57,20628.68,credit_card,paid
58402,58402,2024-01-04 09:27:14,20069.0,credit_card,paid
58403,58403,2023-09-03 13:29:11,8389.81,transfer,paid
58404,58404,2023-08-25 02:45:05,8929.73,transfer,paid
58405,58405,2024-07-20 21:57:29,7689.5,boleto,paid
58406,58406,2023-10-21 18:47:07,10238.82,transfer,paid
58407,58407,2024-10-30 02:21:15,8813.73,credit_card,paid
58408,58408,2024-06-29 00:39:31,19286.2,pix,paid
58409,58409,2023-09-26 05:09:19,1691.75,credit_card,paid
58410,58410,2023-12-25 23:56:22,12532.06,boleto,paid
58411,58411,,18364.33,pix,refunded
58412,58412,,22859.58,credit_card,refunded
58413,58413,2024-01-13 19:13:41,8339.72,boleto,paid
58414,58414,2024-11-30 06:06:32,27935.57,boleto,paid
58415,58415,2024-02-25 19:35:15,19290.56,transfer,paid
58416,58416,2023-11-10 19:42:30,19707.91,boleto,paid
58417,58417,2024-04-22 03:55:16,7081.12,pix,paid
58418,58418,2023-08-04 04:56:46,9658.87,transfer,paid
58419,58419,2023-09-13 05:29:55,26361.57,credit_card,paid
58420,58420,2024-03-15 20:56:27,15139.5,boleto,paid
58421,58421,2023-09-13 07:53:34,597.2,boleto,paid
58422,58422,2023-12-28 18:40:05,48122.22,boleto,paid
58423,58423,2024-03-17 18:43:02,4875.64,pix,paid
58424,58424,2024-07-28 18:40:11,16411.37,pix,paid
58425,58425,2024-02-01 22:40:05,1387.38,pix,paid
58426,58426,2023-09-02 17:08:57,8621.23,boleto,paid
58427,58427,2023-09-30 10:12:24,21066.45,pix,paid
58428,58428,2024-02-17 20:51:18,7298.85,credit_card,paid
58429,58429,2024-07-17 13:37:23,12095.66,pix,paid
58430,58430,2024-06-21 14:05:39,27589.29,boleto,paid
58431,58431,2024-08-17 10:04:07,23491.64,transfer,paid
58432,58432,2024-09-28 15:46:59,2619.99,transfer,paid
58433,58433,2024-04-06 01:01:26,3187.55,transfer,paid
58434,58434,2024-07-03 13:10:07,3469.65,boleto,paid
58435,58435,2024-08-28 23:53:31,14837.94,credit_card,paid
58436,58436,,16020.26,credit_card,pending
58437,58437,2023-09-17 01:59:53,39231.56,boleto,paid
58438,58438,2024-08-09 15:41:41,3427.22,boleto,paid
58439,58439,,18714.82,credit_card,refunded
58440,58440,2024-07-07 06:53:56,24252.83,credit_card,paid
58441,58441,,22375.2,transfer,pending
58442,58442,2024-05-26 12:42:04,7508.35,pix,paid
58443,58443,2024-07-03 12:49:53,9399.04,credit_card,paid
58444,58444,2024-04-19 01:08:09,2478.45,pix,paid
58445,58445,2023-12-15 19:22:17,13561.88,boleto,paid
58446,58446,,5737.8,boleto,refunded
58447,58447,2023-10-01 13:51:09,7208.48,pix,paid
58448,58448,2024-03-04 21:36:32,29619.77,boleto,paid
58449,58449,,4968.82,pix,refunded
58450,58450,2023-11-29 16:38:57,21298.71,boleto,paid
58451,58451,2023-09-01 18:21:34,7217.18,credit_card,paid
58452,58452,,15930.05,transfer,refunded
58453,58453,2024-01-21 16:30:26,15936.28,pix,paid
58454,58454,,10254.51,credit_card,pending
58455,58455,2024-10-20 14:27:48,11718.22,credit_card,paid
58456,58456,2024-03-27 02:56:02,2683.41,transfer,paid
58457,58457,2024-06-19 13:53:26,30474.5,pix,paid
58458,58458,2024-07-31 15:15:16,1826.12,boleto,paid
58459,58459,2024-09-24 05:43:23,14515.42,transfer,paid
58460,58460,,6212.27,credit_card,refunded
58461,58461,,26128.22,boleto,failed
58462,58462,2023-09-19 16:12:38,1692.92,transfer,paid
58463,58463,2024-06-23 07:46:50,27416.62,pix,paid
58464,58464,2024-08-07 12:45:07,11713.67,pix,paid
58465,58465,2024-09-27 23:02:51,15684.87,transfer,paid
58466,58466,2023-09-13 09:47:09,24347.18,boleto,paid
58467,58467,2024-11-24 01:11:37,11528.51,boleto,paid
58468,58468,2023-12-09 08:59:07,8940.51,credit_card,paid
58469,58469,2023-10-20 08:01:22,4266.39,transfer,paid
58470,58470,2024-02-19 18:53:14,4060.81,pix,paid
58471,58471,2024-10-24 01:14:02,18797.04,pix,paid
58472,58472,,2467.43,pix,pending
58473,58473,2023-08-18 05:19:52,17154.64,credit_card,paid
58474,58474,2024-05-10 16:06:36,21242.38,boleto,paid
58475,58475,2023-11-15 14:24:48,4127.65,transfer,paid
58476,58476,2023-11-13 07:34:10,4176.6,pix,paid
58477,58477,2024-01-09 06:20:52,7468.7,boleto,paid
58478,58478,2024-04-16 01:00:19,2762.26,pix,paid
58479,58479,2024-07-17 01:38:44,40586.22,credit_card,paid
58480,58480,2024-01-07 11:32:16,378.39,credit_card,paid
58481,58481,2024-05-13 09:07:30,5424.26,credit_card,paid
58482,58482,2023-08-17 15:26:10,46373.46,transfer,paid
58483,58483,2024-05-17 06:13:44,34612.98,boleto,paid
58484,58484,2023-08-07 08:21:54,22525.93,transfer,paid
58485,58485,2024-01-01 23:52:51,3243.46,boleto,paid
58486,58486,2024-10-19 18:14:51,15422.24,transfer,paid
58487,58487,2023-09-08 11:22:39,20785.87,boleto,paid
58488,58488,2024-06-07 07:52:35,36200.59,boleto,paid
58489,58489,,22711.81,pix,refunded
58490,58490,,148.97,pix,refunded
58491,58491,2024-01-11 09:20:59,11472.72,boleto,paid
58492,58492,2023-10-12 13:29:41,27657.68,transfer,paid
58493,58493,2023-09-18 03:01:41,5510.41,transfer,paid
58494,58494,2023-08-06 00:04:58,20413.28,boleto,paid
58495,58495,2023-09-26 22:19:13,11734.87,pix,paid
58496,58496,2024-03-06 04:34:26,233.56,boleto,paid
58497,58497,2023-08-15 09:52:26,15665.97,transfer,paid
58498,58498,2024-01-18 18:33:31,35385.14,credit_card,paid
58499,58499,2024-10-06 02:04:39,32328.0,transfer,paid
58500,58500,2024-10-22 06:00:26,25188.85,pix,paid
58501,58501,2024-07-26 07:08:36,6798.73,pix,paid
58502,58502,2023-11-01 19:26:07,31615.58,pix,paid
58503,58503,2023-08-29 17:57:21,37070.99,pix,paid
58504,58504,2024-10-12 09:41:14,20005.19,transfer,paid
58505,58505,2024-02-09 21:35:29,1923.17,credit_card,paid
58506,58506,2024-10-19 18:30:47,13766.0,boleto,paid
58507,58507,2024-04-03 18:19:24,6747.78,credit_card,paid
58508,58508,2023-10-30 14:02:53,25275.71,boleto,paid
58509,58509,2024-11-29 03:46:40,7405.51,transfer,paid
58510,58510,2023-10-15 09:03:00,8849.65,pix,paid
58511,58511,2023-12-19 20:41:50,2400.37,boleto,paid
58512,58512,2023-10-31 17:13:07,18139.45,transfer,paid
58513,58513,2024-11-08 20:58:40,48318.72,pix,paid
58514,58514,2023-09-08 02:09:17,43340.99,transfer,paid
58515,58515,2024-06-25 21:54:53,47774.74,credit_card,paid
58516,58516,2024-09-18 11:17:26,8418.35,credit_card,paid
58517,58517,,6749.79,credit_card,refunded
58518,58518,,9116.91,credit_card,refunded
58519,58519,2024-06-18 03:46:05,16457.76,pix,paid
58520,58520,,23318.87,pix,refunded
58521,58521,2024-02-02 20:16:49,2158.98,transfer,paid
58522,58522,2024-10-13 23:18:20,13848.71,boleto,paid
58523,58523,2024-08-18 02:22:34,22702.87,boleto,paid
58524,58524,,13472.24,boleto,pending
58525,58525,2024-09-20 17:23:47,12587.09,transfer,paid
58526,58526,2024-10-07 05:58:58,21080.99,pix,paid
58527,58527,2024-04-29 19:15:55,16068.61,pix,paid
58528,58528,2023-12-17 07:18:01,34269.41,boleto,paid
58529,58529,2024-05-01 04:45:36,27934.8,credit_card,paid
58530,58530,2023-12-30 22:10:05,16503.76,credit_card,paid
58531,58531,2023-11-22 01:06:04,180.46,credit_card,paid
58532,58532,2024-10-08 16:22:19,8932.63,boleto,paid
58533,58533,,23300.18,transfer,refunded
58534,58534,,8820.2,credit_card,failed
58535,58535,2024-10-13 02:53:46,43938.95,credit_card,paid
58536,58536,2024-04-04 08:45:08,4201.67,pix,paid
58537,58537,,12985.59,transfer,refunded
58538,58538,2024-08-25 07:39:27,46.42,credit_card,paid
58539,58539,2024-01-16 10:57:44,21757.54,pix,paid
58540,58540,2024-09-25 20:43:38,42506.77,boleto,paid
58541,58541,2023-09-21 20:11:49,18849.25,boleto,paid
58542,58542,2023-11-26 04:04:25,23854.74,transfer,paid
58543,58543,2023-10-01 04:13:16,35904.99,boleto,paid
58544,58544,2024-09-18 13:38:47,30126.52,transfer,paid
58545,58545,2023-12-06 19:29:38,11029.33,pix,paid
58546,58546,2024-02-15 04:37:10,5305.1,credit_card,paid
58547,58547,2024-04-23 01:56:59,17740.63,credit_card,paid
58548,58548,2024-07-10 04:11:05,2614.27,boleto,paid
58549,58549,2024-03-16 05:31:57,21257.77,boleto,paid
58550,58550,2024-09-30 19:25:39,4948.62,transfer,paid
58551,58551,2024-09-17 14:09:18,28958.67,boleto,paid
58552,58552,2024-07-07 17:44:18,38808.63,boleto,paid
58553,58553,2023-10-26 06:53:13,13358.16,credit_card,paid
58554,58554,2024-07-03 08:47:54,25932.69,credit_card,paid
58555,58555,2024-02-29 07:37:37,40700.15,boleto,paid
58556,58556,,50962.32,pix,refunded
58557,58557,2024-02-13 09:07:07,2668.47,boleto,paid
58558,58558,2023-09-21 08:08:33,241.09,pix,paid
58559,58559,2024-02-26 10:44:43,12145.77,credit_card,paid
58560,58560,,20270.97,pix,failed
58561,58561,2023-08-07 09:16:01,6642.52,pix,paid
58562,58562,2023-12-12 13:27:23,15552.65,boleto,paid
58563,58563,2024-03-12 00:17:58,2663.41,boleto,paid
58564,58564,2024-09-20 01:24:37,21255.64,credit_card,paid
58565,58565,2024-11-28 17:12:46,3784.74,credit_card,paid
58566,58566,2024-02-09 02:33:16,13518.97,credit_card,paid
58567,58567,2023-09-19 09:39:39,21609.82,pix,paid
58568,58568,2024-10-03 00:19:41,31002.71,pix,paid
58569,58569,2024-05-31 23:58:12,9669.09,pix,paid
58570,58570,2024-02-03 16:18:19,5310.05,transfer,paid
58571,58571,2024-09-04 12:16:10,3823.14,boleto,paid
58572,58572,2024-10-02 22:01:33,5540.38,pix,paid
58573,58573,2024-03-06 18:53:20,23039.96,transfer,paid
58574,58574,2024-01-09 05:27:30,11720.84,pix,paid
58575,58575,2024-10-29 03:23:56,11707.23,boleto,paid
58576,58576,,37670.85,boleto,failed
58577,58577,2024-11-25 21:36:22,21540.56,pix,paid
58578,58578,2024-08-15 11:15:30,7506.92,credit_card,paid
58579,58579,,15390.82,boleto,failed
58580,58580,2024-01-02 00:36:44,21126.5,pix,paid
58581,58581,2023-09-08 19:42:51,12836.88,boleto,paid
58582,58582,2024-06-01 03:22:33,10945.46,credit_card,paid
58583,58583,,6581.91,transfer,failed
58584,58584,2024-10-05 04:07:17,8071.13,credit_card,paid
58585,58585,,14257.56,credit_card,pending
58586,58586,2023-10-03 23:40:50,26220.29,credit_card,paid
58587,58587,2024-06-13 07:33:10,56186.49,transfer,paid
58588,58588,2024-06-25 04:42:27,9078.58,boleto,paid
58589,58589,2024-06-12 00:31:41,6991.82,credit_card,paid
58590,58590,2024-09-27 11:47:39,8518.39,pix,paid
58591,58591,,2636.08,boleto,pending
58592,58592,2023-12-04 16:56:20,19490.5,transfer,paid
58593,58593,,20150.54,pix,refunded
58594,58594,2024-08-06 19:44:43,24162.77,pix,paid
58595,58595,2024-05-22 20:37:34,21221.34,credit_card,paid
58596,58596,2024-07-28 14:21:33,752.99,boleto,paid
58597,58597,,11354.07,pix,refunded
58598,58598,,42452.43,boleto,refunded
58599,58599,,18071.81,boleto,pending
58600,58600,2023-11-27 05:03:59,40459.58,transfer,paid
58601,58601,2024-08-28 12:38:00,3669.8,pix,paid
58602,58602,2024-08-16 07:45:55,21742.44,transfer,paid
58603,58603,2024-11-26 21:28:34,26370.13,credit_card,paid
58604,58604,2024-06-03 15:39:58,312.34,pix,paid
58605,58605,2024-02-07 03:51:08,2668.62,boleto,paid
58606,58606,2024-11-29 03:55:21,14022.6,transfer,paid
58607,58607,2023-11-10 21:45:10,7592.22,pix,paid
58608,58608,2024-05-24 03:31:46,27059.7,boleto,paid
58609,58609,2024-06-14 00:25:19,13623.41,boleto,paid
58610,58610,2024-09-29 02:08:06,2332.0,pix,paid
58611,58611,2024-05-21 09:58:51,233.97,credit_card,paid
58612,58612,2024-03-13 21:51:47,8106.9,credit_card,paid
58613,58613,2023-10-25 22:54:19,17385.54,boleto,paid
58614,58614,2023-11-05 06:40:41,20579.44,transfer,paid
58615,58615,,11392.61,transfer,refunded
58616,58616,2024-03-09 04:31:48,9911.7,transfer,paid
58617,58617,2024-10-06 21:56:16,4704.32,boleto,paid
58618,58618,2024-02-20 08:16:09,11477.2,credit_card,paid
58619,58619,2024-06-12 16:26:06,922.3,transfer,paid
58620,58620,2024-09-20 19:04:30,37570.4,credit_card,paid
58621,58621,2024-10-18 18:21:26,27275.93,pix,paid
58622,58622,2023-08-20 07:11:31,23086.92,credit_card,paid
58623,58623,2024-01-11 05:18:04,42553.44,credit_card,paid
58624,58624,2023-11-06 15:32:16,7119.45,boleto,paid
58625,58625,2024-06-01 09:46:05,19152.17,boleto,paid
58626,58626,2024-11-20 17:03:36,8736.9,pix,paid
58627,58627,,4878.6,boleto,refunded
58628,58628,2023-11-09 17:47:02,20683.54,boleto,paid
58629,58629,2024-09-09 20:01:37,1986.76,transfer,paid
